,Season,Date,Home_Team_ID,Away_Team_ID,Home_Goals,Away_Goals,home_player_1,home_player_2,home_player_3,home_player_4,home_player_5,home_player_6,home_player_7,home_player_8,home_player_9,home_player_10,home_player_11,away_player_1,away_player_2,away_player_3,away_player_4,away_player_5,away_player_6,away_player_7,away_player_8,away_player_9,away_player_10,away_player_11,HomeTeamRating,AwayTeamRating,HomeShortPass,AwayShortPass,HomeLongPass,AwayLongPass,HomeFreeKickAccuracy,AwayFreeKickAccuracy,HomeBallControl,AwayBallControl,HomeSprintSpeed,AwaySprintSpeed,HomeShotPower,AwayShotPower,HomeInterception,AwayInterception,HomePenalties,AwayPenalties,HomeStandingTackle,AwayStandingTackle,HomeSlindingTackle,AwaySlindingTackle,Away Support,HomeTeamWins_Home,HomeTeamWins_Away,AwayTeamWins_Home,AwayTeamWins_Away,HomeVsAway_Home,HomeVsAway_Away,,Outcome
582,2009/2010,27-02-2010 00:00,10194,9825,1,3,23794,38899,40695,40005,23369,25668,23253,24411,33941,23314,38755,23686,26111,26005,34418,31291,23678,30935,30613,75489,26181,36410,72.45454545,80.72727273,60.27272727,73,61.90909091,71.27272727,45.81818182,43.63636364,61.09090909,72.45454545,67.45454545,77.36363636,62.63636364,68.45454545,64.45454545,75,64.18181818,77.54545455,61.45454545,68.63636364,57.45454545,67.27272727,2716.2,1,1,1,1,0.1,0.2,,Lose
583,2009/2010,23-02-2010 00:00,10260,8654,3,0,24147,30615,30362,30865,32569,35327,24156,30373,40961,27430,30829,36374,36394,109897,23818,33312,30966,37169,34590,41475,31020,34543,81.27272727,74,73.45454545,66.45454545,72.63636364,62.63636364,54.45454545,45.36363636,73.36363636,66,75.27272727,67.72727273,69.90909091,58.09090909,79.09090909,65.18181818,77.45454545,70.72727273,60.45454545,56.72727273,56.81818182,53.90909091,7486.4,1,1,1,1,0.1,0.2,,Win
584,2009/2010,28-02-2010 00:00,8650,8655,2,1,30660,38818,30617,25984,34222,24800,30618,95327,33632,37139,30853,30622,30658,19020,30739,25667,113465,109621,38711,23916,23927,21613,82.90909091,74.63636364,76,64.63636364,75.18181818,64.36363636,62,48.36363636,74.36363636,67.54545455,77,72,74.45454545,66.72727273,79.90909091,69.09090909,79.63636364,68.27272727,59.90909091,55.36363636,58.63636364,50.81818182,4286.4,1,1,1,1,0.1,0.2,,Win
585,2009/2010,21-04-2010 00:00,8667,10252,0,2,23027,40132,23284,93458,23022,23034,182962,30595,38816,24843,37798,30380,33863,24211,24751,24136,30892,38807,38609,23354,26165,23264,69.45454545,80.81818182,62.63636364,67.72727273,57.90909091,64.09090909,51.63636364,53.45454545,61.54545455,69.27272727,67.27272727,78.81818182,58.63636364,67.54545455,61.09090909,72.36363636,63,71.45454545,58.63636364,55.27272727,55.45454545,55.63636364,2439,1,1,1,1,0.1,0.2,,Lose
586,2009/2010,27-02-2010 00:00,8455,8456,2,4,37149,31306,30911,30627,30679,30699,32345,30631,30630,30822,37804,24224,24208,39027,33086,30635,24159,30598,23782,30509,33781,38817,83,80.72727273,74.18181818,74.27272727,67.18181818,72.36363636,58.36363636,61,74.81818182,72.90909091,75.36363636,76.36363636,72.27272727,71.72727273,78.54545455,76.36363636,79.81818182,77.90909091,57.45454545,63.27272727,54.18181818,61.54545455,4142.3,1,1,1,1,0.1,0.2,,Lose
587,2009/2010,27-02-2010 00:00,8658,8528,1,0,31432,24226,34193,23837,23787,35443,33049,24978,77704,24002,31953,34421,34987,41071,24230,111865,129817,40015,29581,25005,101192,71550,77.90909091,75.09090909,68.90909091,67.63636364,66.90909091,68.36363636,51.54545455,43.63636364,68.09090909,66.18181818,70.63636364,72.45454545,67.54545455,63.09090909,70.27272727,69.09090909,71.72727273,68.36363636,58.27272727,64.81818182,54.81818182,0,2524.6,1,1,1,1,0,0.1,,Win
588,2009/2010,27-02-2010 00:00,8191,8462,1,2,24788,34230,23349,34214,23823,11496,28109,38504,23074,32627,23370,36286,24137,25995,23953,40987,47418,23271,25421,40004,23779,26347,73.81818182,72.09090909,63.36363636,61.81818182,62,61.45454545,47,44.09090909,64.18181818,64,72.09090909,72.54545455,64,62.18181818,63.54545455,68.63636364,65.72727273,63.54545455,50.72727273,55.09090909,44.09090909,0,2065.4,1,1,1,1,0,0.1,,Lose
589,2009/2010,27-02-2010 00:00,8559,8602,1,0,23932,26454,34430,40128,24728,35532,130670,24455,143793,23934,34261,30669,40022,23334,32581,33138,131409,35466,23099,25415,23538,23291,72.36363636,69.54545455,64.54545455,61.54545455,61.90909091,62.90909091,49,35.90909091,62,62.36363636,71.36363636,67.63636364,62.63636364,54.90909091,68.45454545,65.09090909,64.90909091,67.36363636,51.27272727,59,54,60.18181818,2220,1,1,1,1,0,0.1,,Win
590,2009/2010,08-03-2010 00:00,8528,8650,1,0,34421,35472,41071,24230,111865,101192,40015,29581,25005,71550,96481,30660,38818,30617,39032,47547,33632,30618,95327,37139,24800,30853,75,82.45454545,65.45454545,74.45454545,64.81818182,72.09090909,43.81818182,55.18181818,65.63636364,73.27272727,73,77,64.63636364,71.09090909,65.09090909,79.36363636,69,77.45454545,60,59,59.36363636,57.90909091,1800.6,1,1,1,1,0.1,0.2,,Win
591,2009/2010,06-03-2010 00:00,8654,8559,1,2,36374,36394,109897,23818,33312,30966,24223,34590,41475,34543,31020,23932,26454,40128,34430,24728,130670,11576,35532,143793,34261,23934,74.36363636,72.45454545,66.63636364,64.09090909,62.45454545,62.63636364,44.81818182,49.27272727,66.45454545,62,68.27272727,70.72727273,58.27272727,63.27272727,66.18181818,68.09090909,71.09090909,64.54545455,57.27272727,55.36363636,55.45454545,55.54545455,3368.3,1,1,1,1,0.1,0.2,,Lose
592,2009/2010,05-05-2010 00:00,8456,8586,0,1,24527,30509,30831,39027,30635,24159,30598,23782,33781,30960,38817,30455,26108,24531,30354,40006,30895,24656,31097,31921,30830,30348,80.72727273,79.54545455,73.81818182,67.63636364,71.63636364,64,62.72727273,52.36363636,74.54545455,71.54545455,76.27272727,76,73.18181818,66.54545455,76.18181818,76.36363636,78,78.27272727,58.72727273,55.09090909,57.45454545,50.45454545,4547,1,1,1,1,0.1,0.2,,Lose
593,2009/2010,24-03-2010 00:00,8462,8455,0,5,36286,24747,25995,23953,24137,38704,23889,47418,24373,25421,26347,30859,30856,30911,30627,40825,30631,32345,30686,51553,30822,30679,72,83,64.36363636,72.72727273,61.72727273,68.18181818,49.63636364,58.81818182,63.54545455,75.36363636,68.27272727,75.54545455,59.45454545,66.54545455,70.63636364,80.18181818,62.18181818,78.90909091,61.72727273,59,0,56,1824.9,1,1,1,1,0.1,0.2,,Lose
594,2009/2010,07-03-2010 00:00,8668,8667,5,1,31465,30371,23268,24216,24846,24006,30839,24011,36012,25666,24160,23021,40132,93458,26066,38816,23438,24843,30595,182962,23025,127857,77.90909091,69.45454545,71.63636364,61.27272727,67.63636364,58.45454545,54.09090909,48.54545455,70.81818182,62.18181818,74.36363636,66.45454545,70.72727273,60.27272727,75.27272727,61.36363636,77.18181818,60.90909091,58.72727273,56.90909091,55.81818182,52.81818182,3672.5,1,1,1,1,0.1,0.2,,Win
595,2009/2010,24-03-2010 00:00,8655,8658,2,1,33948,30658,19020,186137,25667,38711,109621,30342,23916,23927,21613,31432,24226,23837,34193,23787,25075,33049,24978,77704,24002,31953,71.72727273,77.18181818,64.18181818,68.72727273,61.63636364,66.72727273,49.81818182,50.81818182,67.36363636,67.54545455,71,69.63636364,69.27272727,68,68.72727273,69.90909091,61.81818182,70.09090909,57.36363636,59.81818182,54.72727273,57,2542.8,1,1,1,1,0,0.1,,Win
596,2009/2010,24-03-2010 00:00,10252,8472,1,1,30380,33863,24751,24211,24136,23354,38807,38609,30892,26165,34466,32562,32870,34275,30885,24740,24157,156008,25150,30352,38802,23949,80.36363636,76,67.81818182,59.45454545,64.54545455,57.72727273,52.36363636,51.54545455,69.18181818,67.45454545,77.72727273,73.27272727,68.54545455,65.45454545,72,66.63636364,72,66,53.90909091,59.09090909,56.36363636,56.09090909,3857.3,1,1,1,1,0.1,0.2,,Tie
597,2009/2010,06-03-2010 00:00,9825,8191,3,1,23686,30935,30616,26005,31291,31013,31435,39297,30613,26181,36410,24788,34230,23349,34214,23823,46008,23185,28109,38856,23370,23190,80.81818182,72,74.81818182,60.81818182,72.81818182,58.18181818,52.18181818,46.18181818,74.90909091,63.18181818,79,70.81818182,67.81818182,60,72.36363636,62.36363636,77.36363636,61.18181818,59.09090909,55.54545455,63,50.27272727,5992.7,1,1,1,1,0,0.1,,Win
598,2009/2010,06-03-2010 00:00,8602,10260,0,1,30669,40022,23334,32581,33138,35466,23099,131409,25415,23538,23291,30726,30362,30865,30620,32569,35327,30373,34944,24156,40945,27430,69.54545455,82.63636364,61.54545455,74,62.90909091,72.81818182,35.90909091,52.90909091,62.36363636,72.90909091,67.63636364,74.81818182,54.90909091,70,65.09090909,78.81818182,67.36363636,79.27272727,59,61.81818182,60.18181818,57.72727273,2836.6,1,1,1,1,0,0.1,,Lose
599,2009/2010,05-05-2010 00:00,9879,10194,0,1,30633,37266,23780,26777,24781,34574,30338,25253,24020,30956,24737,46518,23369,38899,40695,35467,25668,23253,24411,24773,23314,38755,77.27272727,72.81818182,71.18181818,61.18181818,69.81818182,62.09090909,57.63636364,50.36363636,70.36363636,63.36363636,75.18181818,66.72727273,69.81818182,64.90909091,74,64.63636364,72.81818182,65.36363636,59.81818182,59.72727273,55.45454545,54.72727273,2390.9,1,1,1,1,0.1,0.2,,Lose
600,2009/2010,22-08-2009 00:00,9825,8462,4,1,23686,30935,38835,26005,78513,30613,27277,39297,3520,30843,41704,36286,47418,26108,24216,40987,26347,23889,24747,38820,25543,37140,79.09090909,74.09090909,73.45454545,67.63636364,70.54545455,64.18181818,53.90909091,51.63636364,73.90909091,68.72727273,77.18181818,72.81818182,72.63636364,60.54545455,68.63636364,65.36363636,74.54545455,70.54545455,59.45454545,56.36363636,57.18181818,0,5992.7,1,1,1,1,0.1,0.1,,Win
601,2009/2010,24-08-2009 00:00,8650,10252,1,3,30660,34036,30617,22764,47547,38818,95327,37139,30618,24800,30853,30380,25518,24658,33863,23282,38807,23283,38609,24780,23354,23264,81.63636364,78.81818182,73.54545455,68.90909091,68.72727273,68.81818182,51.45454545,51.63636364,72.36363636,70.27272727,78.54545455,77.27272727,67.09090909,64.90909091,77.63636364,72.18181818,76.54545455,69.90909091,64.36363636,61.18181818,62.63636364,64,4286.4,1,1,1,1,0.1,0.1,,Lose
602,2009/2010,22-08-2009 00:00,8472,8655,2,1,24527,36786,24740,24408,43259,38802,26171,25150,30352,23949,30988,30622,26256,19020,23921,30739,23927,38711,109621,23916,34176,49825,74.09090909,72.27272727,60.81818182,57.09090909,57.09090909,58.09090909,42.54545455,45.54545455,65.09090909,63.54545455,74.81818182,69.54545455,64,61,69.27272727,64.09090909,65.54545455,65.18181818,58.45454545,53,58.90909091,51.81818182,4035.5,1,1,1,1,0.1,0.1,,Win
603,2009/2010,23-08-2009 00:00,8654,8586,1,2,36374,36394,24751,23818,33312,39306,109898,24223,37169,160496,34543,23984,46403,30354,26209,40006,30895,97988,24656,31097,24635,30348,73.18181818,77.81818182,66,68,60.72727273,63.27272727,47.81818182,54.36363636,65.36363636,71.18181818,71.54545455,77.09090909,63.09090909,67.72727273,68.63636364,70.18181818,65.63636364,74.63636364,57.45454545,55.09090909,56,52.81818182,3368.3,1,1,1,1,0.1,0.1,,Lose
604,2009/2010,22-08-2009 00:00,8456,8602,1,0,24224,24208,30831,24211,30635,30367,24213,23782,33974,30960,38817,36283,23091,23334,29673,33138,23425,35466,24676,31317,23538,23866,82.09090909,68.45454545,69.72727273,59.63636364,67.45454545,61.45454545,56,44.18181818,73.36363636,60.27272727,77.36363636,66.72727273,70.63636364,59.63636364,73.54545455,57.36363636,76.63636364,60.09090909,54.72727273,53.45454545,53.90909091,57.90909091,4547,1,1,0.1,0.1,0,0,,Win
605,2009/2010,23-08-2009 00:00,9879,8455,0,2,30633,37266,23780,26777,24781,24737,30338,25253,34574,30956,24741,30859,25925,30911,30627,38834,32345,30699,30679,30631,30822,37804,75.09090909,84.27272727,67.81818182,74.45454545,65.18181818,70.63636364,55,55.54545455,67.81818182,75.09090909,74.54545455,76.45454545,66,71.72727273,72.90909091,81,72.81818182,81.27272727,61.09090909,59.63636364,54.45454545,60.63636364,2390.9,1,1,1,1,0.1,0.1,,Lose
606,2009/2010,22-08-2009 00:00,8658,10194,0,0,31432,24190,35531,34193,24226,33049,24978,77704,24002,26559,37552,23794,23369,40695,40005,35467,24435,23253,25668,24773,24001,38755,71.36363636,71.81818182,62.18181818,59,61.63636364,60.45454545,49.81818182,51.63636364,66.63636364,61.18181818,68.27272727,71,68.72727273,58,66.81818182,65,63.63636364,66,51.27272727,55.72727273,49.72727273,51.18181818,2524.6,0.1,0.1,1,1,0,0,,Tie
607,2009/2010,22-08-2009 00:00,8667,8559,1,0,23021,26066,34275,24509,23022,97489,23333,39073,38816,23225,23563,23932,34430,23783,40128,24728,23934,155384,35532,24653,24372,34261,72.18181818,72.27272727,60.27272727,63.36363636,57.63636364,58.81818182,50,44.54545455,65.18181818,63.18181818,71.63636364,68.54545455,61.90909091,62.36363636,67.36363636,67.36363636,59.36363636,65.63636364,55.72727273,58.45454545,53.90909091,61.45454545,2439,1,1,1,1,0.1,0.1,,Win
608,2009/2010,23-08-2009 00:00,8191,8668,1,0,24788,34230,23349,38504,24212,11496,23185,21849,23074,32627,23370,31465,24023,24004,30371,24846,24006,109058,39618,36012,30876,30735,66.36363636,77.09090909,58.09090909,67.90909091,51.72727273,64.81818182,42.36363636,46.81818182,61.27272727,69.18181818,69.54545455,75.45454545,50.63636364,71.27272727,62.36363636,74.63636364,61.81818182,73.54545455,45.63636364,63,45,61.81818182,2065.4,0.1,0.1,1,1,0,0,,Win
609,2009/2010,22-08-2009 00:00,8528,10260,0,5,34421,34987,25005,24230,111865,29581,129817,118929,24663,40015,71550,24147,30615,43248,30865,32569,35327,24148,30373,40945,27430,30829,72.18181818,81.36363636,64.27272727,74.36363636,65.54545455,65.90909091,48.18181818,52.45454545,64.45454545,75.18181818,72,74.54545455,58.54545455,67.45454545,63.27272727,76.09090909,63.27272727,78.54545455,61.45454545,59.27272727,0,54.09090909,1800.6,1,1,1,1,0.1,0.1,,Lose
610,2009/2010,13-03-2010 00:00,8586,8655,3,1,30455,46403,24531,26209,40006,38820,31097,97988,31921,40755,30348,30622,30658,19020,30739,38836,30842,109621,30342,23916,25667,21613,78.81818182,74.90909091,69.45454545,65.18181818,67,67.45454545,63.27272727,45.81818182,71.72727273,67.09090909,75.36363636,71.54545455,72.81818182,64.54545455,75,70.18181818,76.81818182,69.81818182,59,63.72727273,54.72727273,59.63636364,3579.4,1,1,1,1,0.1,0.2,,Win
611,2009/2010,14-03-2010 00:00,8472,8456,1,1,32562,24740,34275,30885,32870,24157,30352,131583,38802,30988,23949,24224,24208,39027,33086,30635,30367,30598,23782,30509,33781,38817,75.45454545,81,58,73.81818182,53.54545455,71.27272727,44.63636364,60.63636364,66.72727273,73.09090909,74.18181818,77.18181818,65.36363636,71.36363636,64.45454545,74.90909091,65.45454545,77.45454545,53.54545455,64,52.27272727,62.36363636,4035.5,1,1,1,1,0.1,0.2,,Tie
612,2009/2010,13-03-2010 00:00,10194,10252,0,0,23794,38899,35467,40005,24408,25668,23253,24411,24773,42183,23314,30380,33863,24751,24211,24136,30892,38807,38609,23354,26165,34466,73.54545455,80.36363636,61.81818182,67.81818182,63.09090909,64.54545455,52.36363636,52.36363636,63.36363636,69.18181818,69.72727273,77.72727273,65.36363636,68.54545455,66.90909091,72,65.63636364,72,59.09090909,53.90909091,54.18181818,56.36363636,2716.2,1,1,1,1,0.1,0.2,,Tie
613,2009/2010,14-03-2010 00:00,10260,9879,3,0,30726,30615,30620,30865,32569,35327,34944,24148,40945,27430,30829,30633,33045,26777,23780,23282,24020,30338,43247,30956,24737,24741,83.72727273,76.36363636,75.27272727,69.09090909,73.45454545,68.72727273,53.27272727,54.27272727,74.36363636,68.36363636,75.45454545,71.90909091,69.90909091,67,80.36363636,73.09090909,81.45454545,72.72727273,62,58.54545455,58.90909091,53.72727273,7486.4,1,1,1,1,0.1,0.2,,Win
614,2009/2010,15-03-2010 00:00,8650,8462,4,1,30660,34036,30617,25984,47547,27694,38818,33632,30618,30915,30853,24368,24137,47418,25995,23953,30901,25517,25421,24528,40987,26347,82.81818182,71.63636364,74.27272727,63.45454545,74,63.09090909,51,49.54545455,74.54545455,63.18181818,78.81818182,68.90909091,73.72727273,64.54545455,80.27272727,67.18181818,77.90909091,63,60.72727273,59.54545455,60.27272727,0,4286.4,1,1,1,1,0.1,0.2,,Win
615,2009/2010,13-03-2010 00:00,8667,9825,1,2,23021,32577,26066,93458,23022,23034,30595,24843,34437,37798,70297,23686,26111,34418,26005,31291,30935,39297,27277,26181,36410,3520,71,80.45454545,62.09090909,73.27272727,56.36363636,70.18181818,50.18181818,44.27272727,63,72.90909091,68.72727273,78.72727273,62.90909091,69.18181818,65.90909091,71.90909091,62.36363636,77.36363636,55.81818182,63.72727273,56.27272727,64,2439,1,1,1,1,0.1,0.2,,Lose
616,2009/2010,13-03-2010 00:00,8658,8668,2,2,31432,24226,34193,23837,23787,25075,24978,33049,77704,31953,31073,31465,30371,23268,24216,24846,25666,30839,24011,36012,30876,24160,77.09090909,78.18181818,68.27272727,71.54545455,66.09090909,68.27272727,50.36363636,54,67.27272727,70.90909091,70.81818182,74.36363636,66.90909091,70.72727273,69.27272727,75.81818182,68.90909091,77.72727273,58.63636364,59.36363636,55.72727273,56.54545455,2524.6,1,1,1,1,0,0.1,,Tie
617,2009/2010,13-03-2010 00:00,8559,8528,4,0,23932,26454,24336,40128,24728,130670,35532,11576,143793,23934,34261,34421,35472,41071,24230,111865,29581,25005,40015,101192,106228,71550,72.45454545,74.81818182,63.36363636,64.81818182,61.36363636,65.81818182,46.45454545,44.27272727,61.81818182,66.63636364,70.45454545,73.27272727,61.72727273,63.63636364,67.90909091,67.72727273,64.63636364,68.18181818,55.54545455,60.54545455,55,60.27272727,2220,1,1,1,1,0.1,0.2,,Win
618,2009/2010,13-03-2010 00:00,8191,8602,1,2,24788,34230,23349,34214,23823,11496,23185,38504,38856,23370,23190,30669,40022,23334,32581,33138,23099,131409,35466,25415,23538,23291,73.18181818,69.54545455,62.09090909,61.54545455,60.45454545,62.90909091,50.18181818,35.90909091,62.90909091,62.36363636,71.27272727,67.63636364,61.45454545,54.90909091,63.18181818,65.09090909,65.18181818,67.36363636,53,59,48.27272727,60.18181818,2065.4,1,1,1,1,0,0.1,,Lose
619,2009/2010,13-03-2010 00:00,8455,8654,4,1,22978,31306,26564,30627,30856,30699,32345,30631,37804,30822,30679,36374,33312,23818,24744,113239,30353,34590,24223,30966,37242,38491,82.36363636,73.63636364,71.90909091,64.72727273,67,57.45454545,58.90909091,42.81818182,74.18181818,66.81818182,74,69.54545455,72.63636364,57.18181818,77.72727273,71.36363636,79.36363636,67.81818182,61.09090909,61,58.09090909,56.45454545,4142.3,1,1,1,1,0.1,0.2,,Win
620,2009/2010,20-03-2010 00:00,8528,8191,1,0,34421,34987,41071,24230,111865,101192,25005,40015,129817,71550,96481,24788,34230,43252,34214,24212,23185,11496,28109,23370,32627,23190,74.90909091,72.72727273,66.63636364,61.27272727,65.72727273,58,44.81818182,39.63636364,65.54545455,63.72727273,71.90909091,70.90909091,62.63636364,64.09090909,64.63636364,64.36363636,68.45454545,64,60.27272727,50.09090909,0,45.63636364,1800.6,1,1,1,1,0,0.1,,Win
621,2009/2010,20-03-2010 00:00,8472,8658,3,1,32562,32870,34275,30885,24740,24157,131583,30352,38802,23949,25342,31432,24226,23837,34193,23787,25075,78404,24978,77704,31953,31073,75.45454545,77,58.54545455,68.72727273,54.36363636,66.27272727,48.45454545,53,66.90909091,67,73.63636364,71.18181818,65.81818182,66.27272727,64.54545455,69.18181818,65.27272727,68.90909091,54,58.54545455,51.09090909,55.45454545,4035.5,1,1,1,1,0,0.1,,Win
622,2009/2010,20-03-2010 00:00,9825,8654,2,0,23686,30935,34418,26005,31291,39297,23678,26181,30613,3520,36410,36374,33312,109897,23818,113239,41475,34590,30966,160496,38491,31020,81.09090909,72.81818182,74.36363636,64.45454545,72.45454545,59.72727273,47.18181818,47.63636364,73.72727273,64.90909091,77.27272727,66.90909091,69.36363636,56.63636364,73,63.45454545,78.18181818,67.63636364,64.09090909,53.45454545,62.90909091,51.27272727,5992.7,1,1,1,1,0.1,0.2,,Win
623,2009/2010,20-03-2010 00:00,10252,8602,2,2,30380,33863,24751,24211,24136,23354,38807,38609,30892,26165,34466,30669,40022,23334,32581,33138,23099,131409,35466,25415,23538,23291,80.36363636,69.54545455,67.81818182,61.54545455,64.54545455,62.90909091,52.36363636,35.90909091,69.18181818,62.36363636,77.72727273,67.63636364,68.54545455,54.90909091,72,65.09090909,72,67.36363636,53.90909091,59,56.36363636,60.18181818,3857.3,1,1,1,1,0,0.1,,Tie
624,2009/2010,21-03-2010 00:00,8655,8455,1,1,33948,30658,19020,186137,25667,38711,109621,30342,23916,23927,21613,22978,31306,26564,30627,30856,32345,31906,30679,30631,37804,30822,71.72727273,82,64.18181818,70.90909091,61.63636364,64.54545455,49.81818182,56.18181818,67.36363636,74,71,75.18181818,69.27272727,71.45454545,68.72727273,76.90909091,61.81818182,77.90909091,57.36363636,56.09090909,54.72727273,52.72727273,2542.8,1,1,1,1,0.1,0.2,,Tie
625,2009/2010,20-03-2010 00:00,8462,8667,3,2,36286,24747,25995,23953,40987,38704,23889,47418,25421,23779,26347,23021,32577,93458,40132,23022,34437,38816,24843,23563,37798,23034,72,71.36363636,63.63636364,60.90909091,62.63636364,55.63636364,49.09090909,51.27272727,64.81818182,62.09090909,72.18181818,70.36363636,60.63636364,62.09090909,68.90909091,64.81818182,64.27272727,63.09090909,56,54.54545455,0,56.09090909,1824.9,1,1,1,1,0.1,0.2,,Win
626,2009/2010,20-03-2010 00:00,8668,8559,2,0,31465,30371,23268,24216,24846,25666,30839,24011,36012,30876,24160,23932,26454,24336,40128,24728,130670,35532,11576,143793,23934,34261,78.18181818,72.45454545,71.54545455,63.36363636,68.27272727,61.36363636,54,46.45454545,70.90909091,61.81818182,74.36363636,70.45454545,70.72727273,61.72727273,75.81818182,67.90909091,77.72727273,64.63636364,59.36363636,55.54545455,56.54545455,55,3672.5,1,1,1,1,0.1,0.2,,Win
627,2009/2010,21-03-2010 00:00,9879,8456,1,2,30633,43247,23780,165823,24781,24020,25253,30338,34574,24737,24741,24224,30509,30831,39027,33963,24159,34942,23782,33781,38817,30646,76.45454545,80.90909091,69,74.54545455,68.54545455,70.27272727,54,64.18181818,69.27272727,74.45454545,74.27272727,75.90909091,68.36363636,76.45454545,73.54545455,77.45454545,72.54545455,79.90909091,61.36363636,59.63636364,55.36363636,57.90909091,2390.9,1,1,1,1,0.1,0.2,,Lose
